week;rank;rise;rise_nb;name;artist;last_week;peak;week_chart
"
                January 19, 2019
                ";90;Failing;-12;Monster;21 Savage;78;73;3
"
                January 19, 2019
                ";91;Rising;+4;Roses;benny blanco & Juice WRLD Featuring Brendon Urie;95;91;2
"
                January 19, 2019
                ";92;Rising;+6;Make It Sweet;Old Dominion;98;92;2
"
                January 19, 2019
                ";93;Failing;-1;Burn Out;Midland;92;92;2
"
                January 19, 2019
                ";94;Failing;-5;Good Form;Nicki Minaj Featuring Lil Wayne;89;60;5
"
                January 19, 2019
                ";95;Failing;-5;Demons And Angels;A Boogie Wit da Hoodie Featuring Juice WRLD;90;90;3
"
                January 19, 2019
                ";96;Failing;-12;KIKA;6ix9ine Featuring Tory Lanez;84;44;6
"
                January 19, 2019
                ";97;Rising;+2;Ocean Eyes;Billie Eilish;99;96;4
"
                January 19, 2019
                ";98;Rising;+2;idontwannabeyouanymore;Billie Eilish;100;98;2
"
                January 19, 2019
                ";99;Failing;-11;Dip;Tyga & Nicki Minaj;88;63;8
"
                January 19, 2019
                ";100;Failing;-6;Lucky You;Eminem Featuring Joyner Lucas;94;6;14
"
                January 26, 2019
                ";1;Rising;+1;Without Me;Halsey;2;1;15
"
                January 26, 2019
                ";2;Failing;-1;Sunflower (Spider-Man: Into The Spider-Verse);Post Malone & Swae Lee;1;1;13
"
                January 26, 2019
                ";3;Rising;+1;Sicko Mode;Travis Scott;4;1;24
"
                January 26, 2019
                ";4;Rising;+1;High Hopes;Panic! At The Disco;5;4;24
"
                January 26, 2019
                ";5;Failing;-2;Thank U, Next;Ariana Grande;3;1;11
"
                January 26, 2019
                ";6;Steady;-;Happier;Marshmello & Bastille;6;3;22
"
                January 26, 2019
                ";7;Steady;-;Girls Like You;Maroon 5 Featuring Cardi B;7;1;34
"
                January 26, 2019
                ";8;Steady;-;Drip Too Hard;Lil Baby & Gunna;8;4;18
"
                January 26, 2019
                ";9;Rising;+2;Wow.;Post Malone;11;9;4
"
                January 26, 2019
                ";10;Steady;-;ZEZE;Kodak Black Featuring Travis Scott & Offset;10;2;14
"
                January 26, 2019
                ";11;Failing;-2;Eastside;benny blanco, Halsey & Khalid;9;9;27
"
                January 26, 2019
                ";12;Steady;-;Wake Up In The Sky;Gucci Mane X Bruno Mars X Kodak Black;12;11;18
"
                January 26, 2019
                ";13;Rising;+4;Money;Cardi B;17;13;13
"
                January 26, 2019
                ";14;Steady;-;Mo Bamba;Sheck Wes;14;6;21
"
                January 26, 2019
                ";15;Failing;-2;Better Now;Post Malone;13;3;38
"
                January 26, 2019
                ";16;Steady;-;Youngblood;5 Seconds Of Summer;16;7;33
"
                January 26, 2019
                ";17;Rising;+1;Going Bad;Meek Mill Featuring Drake;18;6;7
"
                January 26, 2019
                ";18;Failing;-3;Breathin;Ariana Grande;15;12;22
"
                January 26, 2019
                ";19;Steady;-;Taki Taki;DJ Snake Featuring Selena Gomez, Ozuna & Cardi B;19;11;16
"
                January 26, 2019
                ";20;Steady;-;MIA;Bad Bunny Featuring Drake;20;5;14
"
                January 26, 2019
                ";21;Steady;-;Leave Me Alone;Flipp Dinero;21;21;18
"
                January 26, 2019
                ";22;Rising;+2;Better;Khalid;24;22;18
"
                January 26, 2019
                ";23;Failing;-1;Lucid Dreams;Juice WRLD;22;2;36
"
                January 26, 2019
                ";24;Failing;-1;Shallow;Lady Gaga & Bradley Cooper;23;5;16
"
                January 26, 2019
                ";25;Steady;-;Speechless;Dan + Shay;25;24;19
"
                January 26, 2019
                ";26;Rising;+1;Beautiful;Bazzi Featuring Camila Cabello;27;26;24
"
                January 26, 2019
                ";27;New;-;Lost In The Fire;Gesaffelstein & The Weeknd;-;27;1
"
                January 26, 2019
                ";28;Steady;-;Love Lies;Khalid & Normani;28;9;48
"
                January 26, 2019
                ";29;Failing;-3;Trip;Ella Mai;26;11;24
"
                January 26, 2019
                ";30;Steady;-;I Like It;Cardi B, Bad Bunny & J Balvin;30;1;41
"
                January 26, 2019
                ";31;Failing;-2;Natural;Imagine Dragons;29;13;26
"
                January 26, 2019
                ";32;Failing;-1;Close To Me;Ellie Goulding X Diplo Featuring Swae Lee;31;31;9
"
                January 26, 2019
                ";33;New;-;Dancing With A Stranger;Sam Smith & Normani;-;33;1
"
                January 26, 2019
                ";34;Failing;-1;A Lot;21 Savage;33;33;4
"
                January 26, 2019
                ";35;Failing;-1;You Say;Lauren Daigle;34;34;27
"
                January 26, 2019
                ";36;Rising;+1;Sweet But Psycho;Ava Max;37;36;5
"
                January 26, 2019
                ";37;Rising;+1;Baby Shark;Pinkfong;38;32;3
"
                January 26, 2019
                ";38;Failing;-6;She Got The Best Of Me ;Luke Combs;32;31;23
"
                January 26, 2019
                ";39;Rising;+1;Swervin;A Boogie Wit da Hoodie Featuring 6ix9ine;40;38;4
"
                January 26, 2019
                ";40;Rising;+9;Look Back At It;A Boogie Wit da Hoodie;49;40;6
"
                January 26, 2019
                ";41;Rising;+22;Envy Me;Calboy;63;41;5
"
                January 26, 2019
                ";42;Failing;-1;Beautiful Crazy;Luke Combs;41;41;10
"
                January 26, 2019
                ";43;Rising;+2;Sixteen;Thomas Rhett;45;42;10
"
                January 26, 2019
                ";44;Failing;-2;Be Alright;Dean Lewis;42;40;12
"
                January 26, 2019
                ";45;Rising;+3;Backin' It Up;Pardison Fontaine Featuring Cardi B;48;44;14
"
                January 26, 2019
                ";46;Rising;+4;Girl Like You;Jason Aldean;50;46;8
"
                January 26, 2019
                ";47;Steady;-;Burning Man;Dierks Bentley Featuring Brothers Osborne;47;45;13
"
                January 26, 2019
                ";48;Failing;-9;Best Shot;Jimmie Allen;39;37;18
"
                January 26, 2019
                ";49;Failing;-13;Uproar;Lil Wayne;36;7;16
"
                January 26, 2019
                ";50;Failing;-7;Nothing Breaks Like A Heart;Mark Ronson Featuring Miley Cyrus;43;43;7
"
                January 26, 2019
                ";51;Steady;-;This Feeling;The Chainsmokers Featuring Kelsea Ballerini;51;50;14
"
                January 26, 2019
                ";52;Rising;+1;This Is It;Scotty McCreery;53;52;6
"
                January 26, 2019
                ";53;Failing;-9;Good Girl;Dustin Lynch;44;44;10
"
                January 26, 2019
                ";54;Re-Enter;-;Twerk;City Girls Featuring Cardi B;-;54;2
"
                January 26, 2019
                ";55;Rising;+1;Calling My Spirit;Kodak Black;56;46;7
"
                January 26, 2019
                ";56;Failing;-21;Undecided;Chris Brown;35;35;2
"
                January 26, 2019
                ";57;Re-Enter;-;Saturday Nights;Khalid & Kane Brown;-;57;2
"
                January 26, 2019
                ";58;Failing;-4;Armed And Dangerous;Juice WRLD;54;44;10
"
                January 26, 2019
                ";59;Failing;-13;Crushed Up;Future;46;46;2
"
                January 26, 2019
                ";60;Failing;-8;Consequences;Camila Cabello;52;51;11
"
                January 26, 2019
                ";61;Failing;-3;You;Jacquees;58;58;8
"
                January 26, 2019
                ";62;Failing;-7;Arms Around You;XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee;55;28;12
"
                January 26, 2019
                ";63;Failing;-2;No Stylist;French Montana Featuring Drake;61;47;17
"
                January 26, 2019
                ";64;Rising;+1;Lovely;Billie Eilish & Khalid;65;64;12
"
                January 26, 2019
                ";65;Failing;-6;Startender;A Boogie Wit da Hoodie Featuring Offset & Tyga;59;59;4
"
                January 26, 2019
                ";66;Failing;-2;Ella Quiere Beber;Anuel AA & Romeo Santos;64;64;11
"
                January 26, 2019
                ";67;Failing;-1;Pure Cocaine;Lil Baby;66;46;6
"
                January 26, 2019
                ";68;Failing;-6;Electricity;Silk City x Dua Lipa;62;62;9
"
                January 26, 2019
                ";69;New;-;Nights Like This;Kehlani Featuring Ty Dolla $ign;-;69;1
"
                January 26, 2019
                ";70;Rising;+1;Yosemite;Travis Scott;71;25;13
"
                January 26, 2019
                ";71;Failing;-4;Millionaire;Chris Stapleton;67;67;6
"
                January 26, 2019
                ";72;Failing;-15;Talk To Me;Tory Lanez & Rich The Kid;57;43;12
"
                January 26, 2019
                ";73;Rising;+1;What Makes You Country;Luke Bryan;74;73;3
"
                January 26, 2019
                ";74;Failing;-6;When The Party's Over;Billie Eilish;68;52;13
"
                January 26, 2019
                ";75;New;-;Thotiana;Blueface;-;75;1
"
                January 26, 2019
                ";76;Failing;-7;Take It From Me;Jordan Davis;69;69;3
"
                January 26, 2019
                ";77;Failing;-1;Ruin My Life;Zara Larsson;76;76;3
"
                January 26, 2019
                ";78;Failing;-3;Down To The Honkytonk;Jake Owen;75;75;3
"
                January 26, 2019
                ";79;New;-;Let Me Down Slowly;Alec Benjamin + Alessia Cara;-;79;1
"
                January 26, 2019
                ";80;New;-;Jumpin On A Jet;Future;-;80;1
"
                January 26, 2019
                ";81;Rising;+1;Love Someone;Lukas Graham;82;81;3
"
                January 26, 2019
                ";82;Failing;-2;Body;Loud Luxury Featuring Brando;80;80;3
"
                January 26, 2019
                ";83;Failing;-11;Fine China;Future & Juice WRLD;72;26;13
"
                January 26, 2019
                ";84;Rising;+2;Nuketown;Ski Mask The Slump God Featuring Juice WRLD;86;63;6
"
                January 26, 2019
                ";85;Failing;-8;BAD!;XXXTENTACION;77;16;10
"
                January 26, 2019
                ";86;Failing;-1;Love Wins;Carrie Underwood;85;83;3
"
                January 26, 2019
                ";87;Rising;+4;Roses;benny blanco & Juice WRLD Featuring Brendon Urie;91;87;3
"
                January 26, 2019
                ";88;Failing;-5;Space Cadet;Metro Boomin Featuring Gunna;83;51;6
"
                January 26, 2019
                ";89;Failing;-8;Butterfly Doors;Lil Pump;81;81;2
"
                January 26, 2019
                ";90;Failing;-3;Valuable Pain;YoungBoy Never Broke Again;87;87;2
"
                January 26, 2019
                ";91;Failing;-12;Blue Tacoma;Russell Dickerson;79;52;18
"
                January 26, 2019
                ";92;Failing;-3;Close Friends;Lil Baby;89;28;14
"
                January 26, 2019
                ";93;Failing;-23;Can't Leave Without It;21 Savage;70;58;4
"
                January 26, 2019
                ";94;Steady;-;Good Form;Nicki Minaj Featuring Lil Wayne;94;60;6
"
                January 26, 2019
                ";95;Failing;-7;Here Tonight;Brett Young;88;88;3
"
                January 26, 2019
                ";96;Rising;+2;idontwannabeyouanymore;Billie Eilish;98;96;3
"
                January 26, 2019
                ";97;Steady;-;Ocean Eyes;Billie Eilish;97;96;5
"
                January 26, 2019
                ";98;Failing;-5;Burn Out;Midland;93;92;3
"
                January 26, 2019
                ";99;New;-;Splashin;Rich The Kid;-;99;1
"
                January 26, 2019
                ";100;Failing;-8;Make It Sweet;Old Dominion;92;92;3
"
                February 2, 2019
                ";1;New;-;7 Rings;Ariana Grande;-;1;1
"
                February 2, 2019
                ";2;Failing;-1;Without Me;Halsey;1;1;16
"
                February 2, 2019
                ";3;Failing;-1;Sunflower (Spider-Man: Into The Spider-Verse);Post Malone & Swae Lee;2;1;14
"
                February 2, 2019
                ";4;Rising;+1;Thank U, Next;Ariana Grande;5;1;12
"
                February 2, 2019
                ";5;Failing;-2;Sicko Mode;Travis Scott;3;1;25
"
                February 2, 2019
                ";6;Failing;-2;High Hopes;Panic! At The Disco;4;4;25
"
                February 2, 2019
                ";7;Failing;-1;Happier;Marshmello & Bastille;6;3;23
"
                February 2, 2019
                ";8;Rising;+1;Wow.;Post Malone;9;8;5
"
                February 2, 2019
                ";9;Failing;-2;Girls Like You;Maroon 5 Featuring Cardi B;7;1;35
"
                February 2, 2019
                ";10;Failing;-2;Drip Too Hard;Lil Baby & Gunna;8;4;19
"
                February 2, 2019
                ";11;Steady;-;Eastside;benny blanco, Halsey & Khalid;11;9;28
"
                February 2, 2019
                ";12;Failing;-2;ZEZE;Kodak Black Featuring Travis Scott & Offset;10;2;15
"
                February 2, 2019
                ";13;Steady;-;Money;Cardi B;13;13;14
"
                February 2, 2019
                ";14;Rising;+3;Going Bad;Meek Mill Featuring Drake;17;6;8
"
                February 2, 2019
                ";15;Failing;-3;Wake Up In The Sky;Gucci Mane X Bruno Mars X Kodak Black;12;11;19
"
                February 2, 2019
                ";16;Failing;-2;Mo Bamba;Sheck Wes;14;6;22
"
                February 2, 2019
                ";17;Failing;-1;Youngblood;5 Seconds Of Summer;16;7;34
"
                February 2, 2019
                ";18;Rising;+1;Taki Taki;DJ Snake Featuring Selena Gomez, Ozuna & Cardi B;19;11;17
"
                February 2, 2019
                ";19;Rising;+1;MIA;Bad Bunny Featuring Drake;20;5;15
"
                February 2, 2019
                ";20;Failing;-5;Better Now;Post Malone;15;3;39
"
                February 2, 2019
                ";21;Steady;-;Leave Me Alone;Flipp Dinero;21;21;19
